DATETIME;MXCO;JUNG;NEWK;OULU;SOPO
2024-05-07 11:05:00;220.347;176.300; 88.076; 98.251;263.108
2024-05-07 11:10:00;219.550;174.452; 89.366; 99.974;266.584
2024-05-07 11:15:00;220.927;178.037; 88.984; 97.531;263.008
2024-05-07 11:20:00;219.593;174.169; 88.844; 98.161;264.912
2024-05-07 11:25:00;219.880;173.836; 88.528; 99.595;265.556
2024-05-07 11:30:00;219.273;174.022; 89.374; 98.557;266.320
2024-05-07 11:35:00;219.200;176.040; 87.698; 98.289;265.014
2024-05-07 11:40:00;220.790;173.725; 88.650; 99.605;266.880
2024-05-07 11:45:00;220.527;173.624; 89.344; 97.684;267.338
2024-05-07 11:50:00;219.473;173.481; 88.034; 98.763;267.672
2024-05-07 11:55:00;221.216;175.244; 88.184; 99.396;267.380
2024-05-07 12:00:00;221.920;176.505; 88.604;100.245;263.910
2024-05-07 12:05:00;220.957;176.676; 88.702; 98.692;266.248
2024-05-07 12:10:00;218.683;174.980; 87.262; 98.060;267.600
2024-05-07 12:15:00;217.337;174.542; 88.612; 99.220;265.270
2024-05-07 12:20:00;218.613;174.911; 87.606;100.176;268.062
2024-05-07 12:25:00;219.367;174.829; 88.276; 99.719;266.814
2024-05-07 12:30:00;219.837;175.991; 87.788; 98.693;267.156
2024-05-07 12:35:00;220.667;175.927; 88.696; 98.800;265.146
2024-05-07 12:40:00;220.147;174.388; 89.760; 98.524;265.826
2024-05-07 12:45:00;219.763;171.977; 89.938; 99.564;267.054
2024-05-07 12:50:00;220.097;174.510; 90.344; 98.577;266.140
2024-05-07 12:55:00;218.850;173.588; 87.376; 99.652;267.220
2024-05-07 13:00:00;219.400;172.424; 88.994; 99.069;265.902
2024-05-07 13:05:00;218.277;175.304; 87.712; 99.612;265.400
2024-05-07 13:10:00;219.437;174.361; 90.408;100.784;265.708
2024-05-07 13:15:00;219.850;176.101; 88.266;100.370;267.246
2024-05-07 13:20:00;220.740;174.309; 88.410; 98.426;266.128
2024-05-07 13:25:00;220.780;175.797; 88.214; 98.692;264.712
2024-05-07 13:30:00;218.683;175.048; 88.848; 99.807;266.058
2024-05-07 13:35:00;220.333;175.636; 90.100;100.820;264.820
2024-05-07 13:40:00;219.407;175.170; 89.580; 99.940;265.976
2024-05-07 13:45:00;219.203;175.027; 87.736; 99.563;265.792
2024-05-07 13:50:00;220.437;173.631; 89.420; 99.825;266.636
2024-05-07 13:55:00;219.833;173.538; 88.048; 98.130;263.592
2024-05-07 14:00:00;219.773;172.740; 88.604; 99.030;268.586
2024-05-07 14:05:00;217.090;172.339; 88.910;100.947;267.096
2024-05-07 14:10:00;220.267;175.027; 89.046;100.206;268.928
2024-05-07 14:15:00;217.280;172.703; 89.092; 98.638;265.606
2024-05-07 14:20:00;218.097;175.329; 89.554;100.198;264.662
2024-05-07 14:25:00;220.873;173.615; 88.296; 98.622;265.710
2024-05-07 14:30:00;218.007;174.430; 88.466; 99.496;267.744
2024-05-07 14:35:00;218.583;175.139; 87.562; 98.820;267.262
2024-05-07 14:40:00;221.667;174.823; 88.912; 99.767;264.840
2024-05-07 14:45:00;219.780;172.619; 89.552; 98.859;267.764
2024-05-07 14:50:00;219.600;173.733; 87.604; 99.394;267.790
2024-05-07 14:55:00;217.917;174.693; 88.776;100.440;267.104
2024-05-07 15:00:00;222.440;174.179; 91.084; 99.424;267.266
2024-05-07 15:05:00;220.510;174.330; 89.462;100.812;265.798
2024-05-07 15:10:00;220.923;173.984; 90.650; 99.977;268.520
2024-05-07 15:15:00;220.353;175.401; 87.714; 99.613;266.976
2024-05-07 15:20:00;220.120;173.606; 88.902; 99.481;268.918
2024-05-07 15:25:00;221.710;173.458; 87.926; 99.477;265.638
2024-05-07 15:30:00;220.437;173.886; 89.074; 99.991;266.890
2024-05-07 15:35:00;219.703;176.742; 87.682; 99.432;267.088
2024-05-07 15:40:00;218.147;174.084; 87.158; 98.624;264.206
2024-05-07 15:45:00;220.314;173.778; 88.950; 99.657;266.846
2024-05-07 15:50:00;219.207;174.447; 88.792; 99.346;264.682
2024-05-07 15:55:00;219.817;172.479; 89.050; 98.494;263.994
2024-05-07 16:00:00;220.027;174.988; 88.750; 99.516;266.644
2024-05-07 16:05:00;218.657;172.675; 88.190;100.415;266.998
2024-05-07 16:10:00;221.397;173.657; 90.090;101.598;266.366
2024-05-07 16:15:00;221.737;173.304; 88.908; 98.721;265.382
2024-05-07 16:20:00;219.213;173.871; 89.320; 99.810;267.024
2024-05-07 16:25:00;220.963;173.678; 87.902; 99.234;266.586
2024-05-07 16:30:00;219.470;172.610; 88.448; 98.905;270.234
2024-05-07 16:35:00;221.450;174.977; 89.730; 98.844;265.228
2024-05-07 16:40:00;218.610;174.872; 89.308; 98.903;267.842
2024-05-07 16:45:00;221.610;174.569; 87.698; 99.800;265.160
2024-05-07 16:50:00;220.403;173.629; 89.296; 98.411;266.524
